smiles,selfies,QED,SA,sim_g12d,novelty_raw,physchem_score,molwt,f_qed,f_sa,f_sim,f_novelty,f_physchem,reward
N=C1N=CCC23CC(N=CC=CF)C=CC=CC=CC2N=C3C1=C(C=NOC=CO)N1CC2CCC(C1)N2,[O][C][=C][O][N][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][Branch1][C][#C][N][=C][C][=C][Branch1][C][F][C][Ring1][P][Ring1][#Branch1][=C][C][=N][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring1][S][=C][Ring2][Ring2][Ring1],0.28074064462584025,6.497824954731608,0.1810344827586207,0.8151260504201681,1.0,517.6090000000004,0.0,0.437771880658549,0.0,0.0,1.0,0.4502175045268392
CC(O)=CC=CC=CC=C(O)N=CC1(NC=NC(=CC=NC=NC=C2C=CCc3cccc(Cl)c32)N2CCCCC(N)C2)C=CO1,[O][C][=C][C][Branch2][Ring1][C][C][=N][C][Branch1][C][O][=C][C][=C][C][=C][C][=C][Branch1][C][O][=C][Ring1][=Branch1][N][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][Branch2][=C][C][=N][C][=N][C][=C][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][O][Ring1][#Branch1][=C][C][=N][C][Ring1][Branch2],0.08949053858787528,6.71542263982965,0.15714285714285714,0.8428571428571429,1.0,642.2039999999998,0.0,0.41057217002129376,0.0,0.0,1.0,0.4284577360170351
C=C1C=CC=CC=CC(F)OC=C(N2CC3CCC(C2)N3)N1,[O][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][=Branch2][C][=C][C][=C][C][=C][C][Branch1][#C][F][C][C][Branch1][C][F][=C][Ring1][C][C][Ring1][#Branch1][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][P],0.7793347651485865,4.889354354766123,0.20987654320987653,0.7848101265822784,1.0,303.3809999999999,0.9793347651485864,0.6388307056542346,0.0493827160493826,0.07594936708860767,1.0,1.8683103520875328
CCNCCC(C)COOC=NCCCC=NC(Cl)=c1ncccc1=CF,[C][C][N][C][C][C][Branch1][C][C][=Branch2][N][=Branch1][C][O][O][C][=N][C][Branch2][Branch1][N][C][C][C][=N][C][Branch1][C][Cl][=C][Ring1][=Branch2][N][=C][C][=C][C][Ring1][=Branch1][=C][Branch2][Ring1][C][F][=C][C][=C][C][=C][C][Ring1][#Branch1][N][=C][Ring2][Ring2][=Branch1][Ring2][Ring1][#Branch2],0.13838463811361526,5.56937048719584,0.17699115044247787,0.8165137614678899,1.0,398.91,0.0,0.55382868910052,0.0,0.0,1.0,0.543062951280416
C1=CC=CC=COC=1,[Ring1][O][C][=C][C][=C][C][=C][C][=Ring1][C][Ring2][Ring1][=Branch1][N][=C][Ring2][Branch1][C][=Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring1][C][Ring1][#Branch1][N][Ring1][Branch2][=N][C][Branch1][C][F][C][Ring1][C][=N][Ring2][Ring1][=C],0.42735089312577773,2.657604518999672,0.05063291139240506,0.9493670886075949,0.0,106.12399999999998,0.6273508931257776,0.9177994351250409,0.0,0.0,0.0,1.487060619850966
C(=NCN1CC2CCC3(C1)N=C(OCC14CCCN1CCC4)NN23)c1ccccc1,[C][=C][C][=C][C][=C][Ring1][Branch2][C][=N][C][=Branch2][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][Ring2][Ring1][Ring1][=C][Ring2][Ring1][N][F],0.756177933554725,6.288152901800724,0.30851063829787234,0.6914893617021276,1.0,408.55000000000007,0.9561779335547249,0.4639808872749095,0.5425531914893617,0.5425531914893619,1.0,2.43242801731964
OCCC1=NC=NC(N2CC3CCC(C2)N3)C#CC=CC=CN=CC(Cl)N1,[O][C][C][C][=Branch2][C][Branch2][=N][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][Cl][C][=N][C][=C][C][=C][C][Ring1][Branch2][=C][Ring2][Ring1][Ring2][Ring1],0.38030605499831516,5.577666533246677,0.18181818181818182,0.7961165048543689,1.0,388.903,0.481836329989891,0.5527916833441654,0.0,0.01941747572815533,1.0,1.1262621853816481
NNC1N=CN(CCCOC2=CN=CC23CCNC[C@@H]3Cc2cccc3c2C(N)[C]CCC3)O1,[C][C][C][C@@][C][Branch1][C][=N][C][=C][Ring1][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][C][N][C][C][C][Ring1][=Branch1][C][=N][C][=C][Ring1][Branch1][O][C][C][C][N][Branch1][C][O][C][=N][C][Branch1][Ring1][=N][N][Ring1][=C][=Ring1][Ring2][Ring1][C][Branch1][C][N][C][Branch2][Ring2][Ring2][C][Ring1][#Branch1][=C][Ring2][Ring2][Ring2][Ring2][Ring1][#Branch2],0.19903140655603924,6.516775021776986,0.1774193548387097,0.8225806451612903,1.0,465.6020000000004,0.0,0.4354031222778767,0.0,0.0,1.0,0.4483224978223014
C[CH]C1=NC(N=C(O)c2ccccc2Cl)OCCCCC(C)NC23CCC(CN(CN=COCOC1)C2)N3,[C][C@H1][C][Branch2][Ring1][C][C][O][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=N][N][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][Ring2][Ring1][S][Ring2][Ring2][Ring1],0.39191756272733114,6.266153016703699,0.21367521367521367,0.7863247863247863,1.0,548.1080000000003,0.5515053763639869,0.46673087291203763,0.06837606837606827,0.06837606837606836,1.0,1.2377552525305169
FC12CC3=CC(=N1)N2CC=NC=C1C2C=CSCC312,[C][C][=C][C][=N][C][Branch1][#C][F][C][C][C][=C][C][Branch1][#C][N][C][C][C][C][C@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][=C][Ring1][S][C][Ring2][Ring1][=Branch2][C][=C][S][C][Ring2][Ring1][#Branch1],0.6342926347232949,5.98870487208086,0.1,0.9,0.326704000000001,273.33600000000007,0.8342926347232948,0.5014118909898925,0.0,0.0,0.326704000000001,1.434951074459868
CNC=CC1=CC=NC(C=C2C=CCC(Cl)=CC=CC2C)C2NC(C=CC=CN1)CC1CCC2N1,[C][N][C][=C][C][Branch2][Ring1][C][N][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch2][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch1][C][=C][C][=C][C][=C][Branch1][C][Cl][=C][C][=C][Ring1][O][Ring1][O],0.45909248577993467,5.691074094105147,0.12280701754385964,0.8739495798319328,1.0,492.11100000000016,0.6590924857799346,0.5386157382368566,0.0,0.0,1.0,1.321803573525407
CC1=C(OC=NC2=NC3(NC=C(F)C4C5CN(CCC5C)C4O3)C34CCC(CN2C3)N4)CCN=C1,[C][N][Ring1][C][C][C][C][Branch2][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][=Branch1][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring1][O][F][=C][Ring2][Ring2][C][=C][Ring2][Ring2],0.46143398764675514,6.596921196794754,0.18699186991869918,0.8015267175572519,1.0,483.5920000000004,0.6614339876467551,0.42538485040065577,0.0,0.0,1.0,1.2340286654966308
C=C(CCN=C(COCC12CCCN1CCC2)CC1[CH]CCCN1N)N=CC=CC=CNC,[C][N][C][=C][C][=C][C][=N][C][Branch2][Ring1][#C][C][C][N][=C][Branch1][O][C][C][C@@H1][C][C][C][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=C][Ring2][Ring1][=Branch2],0.2531698673926119,5.990858838333873,0.1826086956521739,0.8157894736842105,1.0,455.6710000000001,0.0,0.5011426452082659,0.0,0.0,1.0,0.5009141161666127
CNCCC=CC1OC=NC(OC=NCN2CC3CCC(C2)N3)=CC=NC1(C)C=C1C[CH]C=Cc2ccccc21,[C][N][C][C][C][C@H1][Ring1][C@@H1][Branch1][C][O][C][=N][C][Branch1][#Branch2][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][C@H1][Branch1][#C][C][=C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=C][Ring1][Branch1][F][C][Ring2][Ring1][Branch1][F][=C][Ring2][Ring2][Ring1][C][Ring2][S][Ring2],0.20972588614006818,6.445752641496891,0.19047619047619047,0.808,1.0,541.7200000000003,0.0,0.44428091981288864,0.0,0.0,1.0,0.45542473585031096
C=CC=CC=Cc1ccccc1C#CN1CCCC(N=CNC2=CC3=CC=CC=CC(Cl)=C2C3)C1,[C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][N][=C][Ring1][C][=N][C][=C][C][Branch1][C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][N][Ring1][=Branch2][Branch1][C][Cl][C][C][N][Ring1][C][=N][Ring2][Ring1][=C][Ring2][Ring2][Ring1][S],0.2134689158985602,5.649043598851816,0.1557377049180328,0.8442622950819672,1.0,480.0550000000001,0.0,0.543869550143523,0.0,0.0,1.0,0.5350956401148185
FC1=C2N=C(OCC34CCCN3CCC4)NN3C4CCC(CC(C4)CC23)NC1,[C][N][C][Branch2][C][Branch1][#C][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][N][F],0.7590491966761806,6.064646653264116,0.2978723404255319,0.7021276595744681,1.0,389.51900000000023,0.9590491966761806,0.49191916834198546,0.48936170212765945,0.4893617021276594,1.0,2.378436923876494
CF,[C][F][C][=C][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=C][=Branch1][=N][C][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][N][=C][Branch1][C][O][C][C][C][Ring2][Ring1][=C][C][Ring2][Ring1][Ring1][=C][Ring2][Ring2][Ring2],0.3673293108901918,1.0,0.03389830508474576,0.9622641509433962,0.0,34.033,0.4039758653411507,1.0,0.0,0.0,0.0,1.284771038409381
CC=c1cccnc1=c1cccc(Cl)c1=CCC(F)N=NCCOCCCOCNC(C=CC=CC=CC=CCN1CC2CCC(C1)N2)=CO,[O][C][=C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Branch1][C][O][C][C][C][O][C][C][N][=N][C][Branch1][C][F][C][Branch2][Ring1][=Branch2][C][=C][C][Branch1][C][Cl][=C][C][=C][C][Ring1][#Branch1][=C][Ring1][=Branch1][N][=C][C][=C][C][Ring1][=Branch1][=C][C][Ring2],0.0426259428070229,6.875273014859834,0.24031007751937986,0.7596899224806202,0.0,705.3190000000001,0.0,0.3905908731425207,0.20155038759689922,0.20155038759689903,0.0,0.6147982799093654
CCN=CCC1C(NCC2OC(C=O)C[CH]C[CH]NC2F)=NCCCC=CC=C2C[SH]3C=C2C=NC=CC(=C1F)C3,[O][=C][Ring1][=Branch1][=C][Branch1][C][O][C][C@@H1][C][C@@H1][N][C][Branch1][C][F][C][Ring1][=Branch2][Ring1][=N][C][N][C][=N][C][Branch2][=C][C][C][C][C][=C][C][=C][C][S][Branch1][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Ring1][Branch2][=C][Branch1][C][F][C][Ring2][Ring1][=Branch1][C][#Branch2][Ring2][Ring1][C][=N][C][Ring2][Ring1][=C][C],0.1759660083715088,6.25103995009628,0.12162162162162163,0.8783783783783784,1.0,585.7650000000002,0.0,0.46862000623796496,0.0,0.0,1.0,0.474896004990372
NCC1=CC=C2C=CC=CC3(C=NC=CC(=C2)O1)N=C(N=COC(F)C=CO)N1CC2CC3C(C1)N2,[O][C][=C][C][Branch2][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][=N][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Ring1][#Branch1][C][=C][C][=C][Ring1][#Branch2][F][=C][C][=C][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring2][C],0.31555229392887557,6.419723285410837,0.1893939393939394,0.8106060606060606,1.0,492.5550000000002,0.0933137635732535,0.4475345893236454,0.0,0.0,1.0,0.5700041877468205
CN1C2=CC=NC(C=Cc3cccc(Cl)c3)C3=CC4C5CC3C(CN4CN=C[C@@H]1CCCCC2)N5,[C][N][C][Branch1][#C][C][C][C][C][C][C@H1][Ring1][Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][O][Ring1][#Branch1][=C][Branch1][C][F][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1],0.5973164266436297,6.122165539404385,0.17073170731707318,0.829059829059829,1.0,490.09500000000037,0.7973164266436297,0.4847293075744519,0.0,0.0,1.0,1.4445631580319171
CC=CC=CC=NC(C=CCF)C=NC=CC(F)(C=O)N1CC2CCC(C1)N2,[C][C][=C][C][=C][C][=N][C][Branch2][Ring2][#C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][Branch1][C][F][C][O][Ring1][C][=N][C][Branch1][Ring1][N][C][=C][C][=C][NH1][Branch2][Ring1][C][O][Branch1][C][C][F][C][=C][C][F][Ring1][C][C][=C][Ring2][Ring1][P][F][=C][C][Ring2][C][=C][C][Ring2][Branch1][Ring2],0.2051423919082597,5.486255935911776,0.1782178217821782,0.8217821782178218,1.0,390.4780000000002,0.0,0.564218008011028,0.0,0.0,1.0,0.5513744064088224
C=CC=CC=CC(=N)C1=C2C(=CCCl)N=CC=CC3=CC(F)N=NC(C=CC=CC=CC=CN4CC5CCC(C4)N5)C(=CC=CC1)C(N=C)=C32,[C][=C][C][=C][C][=C][C][=Branch1][C][=N][C][Branch2][Branch1][Ring1][C][C][=C][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=N][C][Branch1][C][F][C][=C][C][=C][C][=N][C][=C][C][Branch1][C][Cl][=C][Ring1][Branch1][C][Ring1][O][=C][Ring2][Ring2][Ring1][N][=C][Ring2],0.0983729225180196,6.633466574968419,0.16058394160583941,0.8394160583941606,0.16387000000000534,688.2949999999996,0.0,0.42081667812894763,0.0,0.0,0.16387000000000534,0.3530403425031587
