smiles,QED,SA
C#Cc1cccc2cccc(-c3ncnc(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)ncc3F)c12,0.47117241869498333,6.779079741765992
C=c1c(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)cccc1=CC=CF,0.5100972495415198,6.762122794075265
FC=CC=CC=CC=C(F)c1ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.4738442685459797,6.678224588608357
FC=C1[CH]C=c2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2=C1,0.517827862844497,6.887051847667176
FC=CC=Cc1c#cc(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)cc1,0.427335849523834,6.7902159215997235
Fc1ccc2cccc(-c3ncc4c(c3F)N=C4NC[C@H]3CC[CH]CC3NCOCC34CCCN3CCC4)c2c1,0.28039585699181185,6.761185082378358
Fc1c2c(cc3c(N4CC5CCC(C4)N5)ncnc13)=c1ccccc1=COC=2,0.699752650634947,6.180155991956411
OC=CC1=c2ccccc2=CC2CC3CN(CC2N3)c2ncnc3c(F)c1ncc23,0.6007627861923084,6.504286128927613
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)ncnc3c2F)c2ccccc2c1,0.5343870875949343,6.383320327619928
Oc1cc(N=NC=c2c(N3CC4CCC(C3)N4)ncnc2=CF)c2ccccc2c1,0.6554252535461127,6.279933027271051
CC1=C(c2cc(O)cc3ccccc23)N=CC=C(N=COCCN(C)C)N2C[C@H]3CC[C@H](N3)C12,0.39227916464111173,6.2464815830409925
CN(C)CCOC=NCNC1[CH]CC[CH]C1,0.4003609676384073,4.189969908347852
CN(C)CCOC=NC(=CC1=NC(C=c2c(O)ccc3c2=CC=C[CH]3)=C(F)C1=N)N1C[C@H]2CC[C@@H](C1)N2,0.2846971327558209,6.494916432397049
CN(C)CCOc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.42612999800883133,6.659222996952025
CN(C)COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.4251330323361,6.627915093290095
C=NCCCCCCCOC=NC(=CC=NC(=CF)c1cccc2ccccc12)N1C[C@H]2CC[C@@H](C1)N2,0.19101784180324824,6.333199600134988
FC1=C(c2cccc3ccccc23)N=CC2C1=NC(OCC13CCCN1CCC3)=N[C@@H]2N1C[C@H]2CC[C@@H](C1)N2,0.641790853554544,6.766441069657927
C=NC(=NC(=CC=NC(=CF)c1cccc2ccccc12)N1C[C@H]2CC[C@@H](C1)N2)OCCCCCC,0.2488343645392232,6.174542648130287
NC(=C1C=NC=CC=CC=CC=CC=CC2=C(F)C1=NC2OCC12CCCN1CCC2)N1C[C@H]2CC[C@@H](C1)N2,0.5732297203931718,6.4010193551545145
Fc1c(-c2cccc3ccccc23)nccc2nc(OCC34CCCN3CCC4)nc1C1C[C@@H]3CN2C[C@H]1N3,0.5347600890551959,6.823604535611544
[2H]C([2H])(Oc1ncc(CCNC)c(N2CC3CCC(C2)N3)n1)C12CCCN1CCC2,0.7272371507256288,6.150515006489886
[2H]C([2H])c1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cc(O)ccc1C(F)(F)F)C2C12CCCN1CCC2,0.6148610509973034,6.710815208577101
[2H]C([2H])(Oc1nc2c(c(N3CC4CCC(C3)N4)n1)C1C(C(F)(F)F)=CC=C(O)C21)C12CCCN1CCC2,0.6674846608695083,6.675444021714512
[2H]C([2H])(Oc1ncc(CCNc2cc(O)ccc2C(F)(F)F)c(N2CC3CCC(C2)N3)n1)C12CCCN1CCC2,0.47178662652832004,6.759137592051969
[2H]C([2H])(OC=NC=C(CCN(C)c1cc(O)ccc1C(F)(F)F)C(=NC=C)N1CC2CCC(C1)N2)C12CCCN1CCC2,0.30882557086344276,6.625473127824864
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCCC5N6)ncnc4c3F)c12,0.40857982396528597,6.608001165990869
N#Cc1cc(C=C(Cl)C=CC(=NF)N2CC3CCC(C2)N3)ccc(F)csc1N,0.42079971030038243,5.816096304678472
N#CC=C1Nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)ccc(F)c2S1,0.4946944274106292,6.558099720207871
N#CCOCNSc1cc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)ncnc3c2F)ccc1F,0.281409439568006,6.617310976985963
N#CC=C1NC=C(C=C(Cl)C=CCN=CN2CC3CCC(C2)N3NC=NC=CF)C=CC(F)=CS1,0.20892256282443225,6.151307954234396
CCC=CC=CC=CC(O)=CC(F)c1cc2nc(OC[C@@H]3CCCN3C)nc(N3C[C@H]4CC[C@@H](C3)N4)c2cn1,0.3265039235790553,6.558793390739501
CCc1cccc2cc(O)cc(C=NC=c3c4nc(OC[C@@H]5CCCN5C)nc3=C(F)C3C[C@H]5CN4C[C@@H]3N5)c12,0.4632127696678837,6.799167603075857
Oc1cccc2c(c3cnccc(N4C[C@H]5CC[C@@H](C4)N5)nc(OC[CH]CCF)ncc(F)c1-3)CCC=C2,0.5237912342171736,6.472717754283484
CCc1cccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,0.3638128523144134,6.819022068648173
CCc1cccc2cc(O)cc(-c3ncc4c(c3F)N=C4N3C[CH]CC[C@H](NNCOC[C@@H]4CCCN4C)C3)c12,0.21788704862627564,6.7008917678747615
O=C(CCc1c[nH]c2ccccc12)NC=NN=c1ncccs1,0.4282308033027035,5.835090537251255
O=C(Cc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.538144555231444,6.13847198298774
O=C(CCc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.5230194451356037,6.170940136462336
N=C(CCc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.3321245205880519,6.188731326998901
CC1C=CNC=C1CCC(=O)Nc1nnc(-c2ccccn2)[nH]1,0.78676398540534,5.791076150188582
CC(OC=CC=CC#N)C(=O)Nc1nnc(-c2ccccn2)[nH]1,0.47716407861425053,5.747371234561162
CC=CC=CC=NN=CNC(=O)C(C)Oc1cccc(C#N)c1,0.3632732341647992,5.096146527275545
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=CCC=N,0.44949234653655656,5.286347999350264
C=C(C#N)C=CCOOC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,0.24647986881195716,5.950517118963909
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=CC=CC=NO,0.24055872177881593,5.700968851619457
O=CNCCOC1=CCC=CC=C1,0.5075553157555462,3.9269465654521087
O=C(COC1=CCC=CC1)Nc1nnc(-c2ccccn2)[nH]1,0.8239398264150619,5.788664582419578
[NH]C(C=C=C=N)=NN=CNC(=O)COC1=CCC=CC=C1,0.3292922560307347,5.114965412016612
O=C1COc2cccc(c2)CN=CC=CC=Cc2nnc([nH]2)N1,0.7779802784748046,5.539777332325309
Cc1cccc(OCC(=O)Nc2nnc(-c3ccccn3)[nH]2)c1,0.7533674925705969,5.88514633708416
O=C1N=C(c2ccccn2)NC2c3ccccc3SN12,0.8167245611933699,5.698870505188823
O=CN=C1N=CC=C2C=CC=CC=S21,0.4728533480349464,4.361142507712703
N=CC=CCC(=NC=O)c1csc2ccccc12,0.6462435346824011,5.027507879032158
O=C=C(Nc1csc2ccccc12)c1ccccn1,0.7366674192189968,5.341624424598675
O=C(COCC1=CCC=C1)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.8765485824163258,6.031645261094471
O=C(COCC1=CC=COCC=C1)NCC1C=NC(c2ccccn2)=NC1O,0.7321204404245465,5.94993693473227
COc1ccc(COCC(C)N2CCCc3c(O)nc(-c4ccccn4)nc32)cc1,0.6418676173924377,6.1552315182753
COC=C1C=CC(COCC(=O)NC2C=NC(c3ccccn3)C=NC(O)=CCC2)=C1,0.6574295309456222,5.967243404033649
C=CC(=CC=COC)COC(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.5921556064594685,5.958176856105313
CS(=O)(=O)c1cccc(C(=O)N2CCCC3=C(O)N=C(c4ccccn4)NN32)c1,0.785744325403786,6.259726774174728
CS(=O)(=O)C=C1C=CC=C(C(=O)N2CCCc3c(O)nc(-c4ccccn4)nc32)C1,0.8043783425592741,6.187360552880328
CS(=O)(=O)c1cccc(C(=O)N2CCCc3c(O)nc(-c4ccccn4)nc32)c1,0.7042973172773734,6.243504302902705
CS(=O)(=O)C=CC=CCC(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.7639994094063823,6.038561662302925
CS(=O)(=O)c1cccc(C(=O)N2CCCC3=C(O)N=C(c4ccccn4)NP32)c1,0.7245784518377156,6.260124141464891
O=C(C=C1C=NC(c2ccccn2)C=CS1)N1CCN(c2ccccc2)CC1,0.7503195928473235,5.759370693384951
CCN(CCC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)c1ccccc1,0.45507064841728545,6.206351662730894
O=C(C1=CSC=C2N=C(c3ccccn3)N=C1O2)N1CCN(c2ccccc2)CC1,0.7678261721379692,6.22324243563782
Nc1nc(-c2ccccn2)nc(O)cscc1C(=O)N1CCN(c2ccccc2)CC1,0.6522648170639729,6.260455212508406
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN(c2ccccc2)CC1,0.550038985161103,6.331167544534685
Oc1nc(-c2cc#ccn2)nc2sccc12,0.690902672559571,5.4163468012381975
O,0.3277476769246249,1.819458478449575
Oc1nc(-c2ccccn2)nc2sccc12,0.6959561835815856,5.417915001983873
OC1=NC(c2ccccn2)=NCSC=C=C1,0.7533448140026507,4.792924970081234
OCc1ccnc(-c2nc(O)c3ccsc3n2)c1,0.7350105866992349,5.61030808050153
OCC=CC=NC1=Cc2cc3c(O)nc1nc3s2,0.8241212238063491,5.541947794557544
OCC1=CC=NC(c2nc(O)c3ccsc3n2)O1,0.8540324466626467,5.596849823283941
OCC1C=C(c2nc(O)c3ccsc3n2)N=CS1,0.8771281243576284,5.575142527340926
OCC=CC=NCC1=NCOC2C=CSC2=N1,0.7585128038034833,4.946755562707607
O=Cc1csc2c(O)nc(-c3ccccn3)nc12,0.7125529428580691,5.612460439018292
N=Nc1nc(-c2ccccn2)nc(O)cscc1C(=O)N1CCN(Cc2cccc(O)c2)CC1,0.4755776467771752,6.527990180891811
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN(CC2=CC=CCOC2)CC1,0.6547972967620008,6.395782605980692
CCN(CCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)Cc1cccc(O)c1,0.3778873612176819,6.450013709178139
CC=C1N=CCC1=NC(O)=CSC=CC(=O)NN1CCN(Cc2cccc(O)c2)CC1,0.44431528397428216,6.036747127390777
O=C(C=C1C=NC(c2ccccn2)=NOCOCS1)N1CCOC(c2nccs2)C1,0.6693958675898345,6.271960207344126
C=C(C=N)C1=NC(O)=CSC(=CC(=O)N2CCOC(c3nccs3)C2)C=N1,0.5930396912285454,5.996089848481712
O=C1C=C[SH]2C=C(O)N=CC=CC=CCN=C12,0.6442988814395405,4.5592747204222865
O=COc1csc2c(O)nc(-c3ccccn3)nc12,0.7344556345611845,5.777297710397315
CC(OCCC(=O)C=CSC=C(O)N=c1ncccs1)c1nccs1,0.5128522729135755,5.894398454104165
CC1CN(c2ccccc2)CCN1C(=O)C=C[SH]1C=NC(CC=CC=N)=NC(O)=C1,0.3691299245003935,5.889864305738297
CC1CN(c2ccccc2)CCN1C(=O)C=C1C=NC(C=C2C=NCC=N2)=NC(O)=CS1,0.7187874375225387,6.083087639066
C=CC=C1N=CC1=NC(O)=CSC=CC(=O)N1CCN(c2ccccc2)CC1C,0.5721538319268556,5.729643471344551
CC1CN(c2ccccc2)CCN1C(=O)C=C1CC(CC=CC=N)=NC(O)=CS1,0.5647693063352266,5.703644269443334
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c(O)nc(C3=CC=CCO3)nc12,0.6776535049008519,6.2656578335193505
COCc1ccccc1C1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCO1,0.48147567553461196,6.4964925821016
COc1ccccc1C1CN(C(=O)OCSc2cnc(-c3ccccn3)nc2O)CCO1,0.4421336274763833,6.400996291475095
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCOCOc2ccccc2CC1,0.5011004374727213,6.393089724471957
NOc1ccccc1C1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCO1,0.4559558791322107,6.582543422381628
O=CSC=CC(=O)N1CCOCOc2ccccc2CC1,0.6300533174638586,5.019456226338958
N=C=C=CC1=NC(O)=CSC(=CC(=O)N2CCOC(c3ccccc3Cl)C2)C=N1,0.4357450357843959,5.8614659610411515
Nc1ccccc1C(Cl)OCCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12,0.2202003566510888,6.516206526077043
CC(CCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)c1ccccc1Cl,0.44014314008442934,6.267359605591872
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCOC(c2ccccc2Cl)C1,0.4975030095905842,6.418327718861365
O=C(C=CSC=C(O)Cl)N1CCOC(c2ccccc2Cl)C1,0.6493352775233844,5.224458388192211
CNCCN(CCC1C=CC=COC1)C(=O)c1csc2c(O)nc(-c3ccccn3)nc12,0.5422747201461035,6.369596602728131
COc1cccc(C2CN(C(=O)c3csc4c(O)nc(-c5ccccn5)nc34)CCN2)c1,0.49524723043976815,6.469963983684868
C#CC=CCC1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCN1,0.6481896296901938,6.121124289956651
C=C(C=CC=COC)CCN(CC)C(=O)c1csc2c(O)nc(-c3ccccn3)nc12,0.3900386017779946,6.110252533754899
COC1=CC=CCCCN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCNC1,0.6296377871892566,6.176823360207679
N#CC=CC=CCOCC(=O)Nc1nc(-c2ccccn2)nc2sccc12,0.38491699076967834,6.062900839192984
CC1C=CSCN=C(c2ccccn2)N=C1NC(=O)COCC=CC=CC#N,0.4534982378371469,5.637266753622789
CC(=CC=CC#N)COCC(=O)NC=NC1(c2cccs2)CC=CC=N1,0.330940227016261,5.579586865948126
C=CC(=CC=CC#N)COCC(=O)c1nc(-c2ccccn2)nc2sccc12,0.32721625737777704,6.000769996368671
COC1SC=C(Cl)C1=C(O)N=CC1N=CC=CCO1,0.642637628206519,5.031726718472059
OCC=CC=NCCl,0.34492435611576966,2.8882389383141653
OCc1ccnc(-c2nc(O)c3c(n2)SSC3Cl)c1,0.5010837110870859,5.734446162685659
OCC=CC=NCC=NC(O)=CCCCl,0.3972905600486794,4.138837905220667
Cc1ccnc(-c2nc(O)c3c(Cl)csc3n2)c1,0.7403077514309222,5.494795988788828
O=C(c1c[nH]c2c(O)nc(-c3ccccn3)nc12)N1CCN(c2ccc(O)c(Cl)c2)CC1,0.4386110296310755,6.538863764445277
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN(c2ccc(O)c(Cl)c2)CC1,0.4722751793678458,6.511180966065267
O=C(NC1CC#CN(c2ccc(O)c(Cl)c2)C1)c1csc2c(O)nc(-c3ccccn3)nc12,0.383287284139593,6.569623484449826
O=C1C=C[SH]2C=C(N=Cc3ccccn3)N=C2CCN(c2ccc(O)c(Cl)c2)CC1,0.5454128088143043,6.035970749254649
C=S1(O)(C=CC(=O)N2CCN(c3ccc(O)c(Cl)c3)CC2)C=NC(c2ccccn2)=N1,0.5394388145667173,6.283033680923933
OC1N=C(c2ccccn2)N=Cc2ccc(cc2)C2CN12,0.8058737426336954,5.859787429657461
CC(NCCN1CCc2ccnc(c2)-c2nc(O)c3scc(c3n2)C1=O)c1ccccc1,0.48547879436023206,6.420224775412195
CC(NCCN1CC=Nc2ccc(nc2)-c2nc(O)c3scc(c3n2)C1=O)c1ccccc1,0.4690833776554846,6.684124336465276
CCN1CCNC(C)c2cccc(c2)C(c2ccccn2)=NC(O)=CSC=CC1=O,0.7638929875740662,5.625005697707959
CC(c1ccccc1)N1CCN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CC1,0.5117265282753011,6.362863870211895
