smiles,QED,SA,P_pred
Fc1c(-c2cccc3cccc(F)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,0.3777675371503005,6.90074845776874,0.5956875897801905
CCN1CCCC1COc1ncc(=NC(=CF)c2cccc3cccc(F)c23)cc(N2C[C@H]3CC[C@@H](C2)N3)n1,0.485511438211778,6.63411078246117,0.19274394055111252
O=C=CF,0.3673352022203018,2.0480111634142544,0.15541085776686794
Fc1c(-c2cccc3cccc(F)c23)nccc(N2C[C@H]3CC[C@@H](C2)N3)nc2nc1C1CN3CCCC3(CO2)C1,0.501514228766535,6.818581660303857,0.3145584492095857
FC=C(N=C1C=NC(OCC23CCCN2CCC3)C(N2C[C@H]3CC[C@@H](C2)N3)=C1)c1cccc2cccc(F)c12,0.5661709248046229,6.6464578016774105,0.3681716442142763
FC=C1N=C(OC2CCN3CCCC23)N=C(N2C[C@H]3CC[C@@H](C2)N3)C=C1N=CC1=C2CC=CC=C2C=CC=C1,0.549655530595729,6.521898988300616,0.45041657534933704
CC=CC=CC=CC=C1C=CN=C2N=C(C=CN=CC1F)N1C[C@@H]3CC(C(CCC)CCCO2)[C@H](C1)N3,0.4881415052050892,5.870664312231613,0.32263568109914276
Fc1c(-c2cccc3c2CC=CC=C3)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,0.4955461158029805,6.834156775018824,0.6860600827164384
Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56[CH]CCN5CCC6)nc4c3F)c12,0.3820402573454937,6.855103433318525,0.44340780145053504
Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,0.3728100387211118,6.852608898712117,0.5012896588480615
Fc1c2ncc3c(nc(OCC45CCCN4CCC5)nc13)N1C[C@H]3CC[C@@H](C1)N3C1=C2C=CC=CC=CC=CC#C1,0.5115067917492104,7.151194530335795,0.4586271016914171
C#CCC=Cc1cccc(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1,0.433087182643374,6.738552788365234,0.6499696764506141
FC=C1N=C(OCC23CCCN2CCC3)N=C2C=C1N=CC1=CC(=CC=CC#C[C@@H]3CC[CH]C(N2)N3)C=CC=C1,0.505774348492779,6.332499905256248,0.481250443095443
C#CC1=CC=CC2=CC=C=C(c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)C12,0.4407125258621689,6.810030532762498,0.8104882762226057
C#Cc1cccc2cccc(-c3ncnc(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)ncc3F)c12,0.4711724186949833,6.779079741765992,0.47212135072975736
C=c1c(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)cccc1=CC=CF,0.5100972495415198,6.762122794075265,0.6353733162179909
FC=CC=CC=CC=C(F)c1ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,0.4738442685459797,6.678224588608357,0.6461372052807298
FC=C1[CH]C=c2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2=C1,0.517827862844497,6.887051847667176,0.6306234055792964
FC=CC=Cc1c#cc(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)cc1,0.427335849523834,6.790215921599724,0.7605777215613458
Fc1ccc2cccc(-c3ncc4c(c3F)N=C4NC[C@H]3CC[CH]CC3NCOCC34CCCN3CCC4)c2c1,0.2803958569918118,6.761185082378358,0.33106773426821484
Fc1c2c(cc3c(N4CC5CCC(C4)N5)ncnc13)=c1ccccc1=COC=2,0.699752650634947,6.180155991956411,0.37386602327755414
OC=CC1=c2ccccc2=CC2CC3CN(CC2N3)c2ncnc3c(F)c1ncc23,0.6007627861923084,6.504286128927613,0.18089158169698677
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)ncnc3c2F)c2ccccc2c1,0.5343870875949343,6.383320327619928,0.5130244287420128
Oc1cc(N=NC=c2c(N3CC4CCC(C3)N4)ncnc2=CF)c2ccccc2c1,0.6554252535461127,6.279933027271051,0.43194463941909983
CC1=C(c2cc(O)cc3ccccc23)N=CC=C(N=COCCN(C)C)N2C[C@H]3CC[C@H](N3)C12,0.3922791646411117,6.2464815830409925,0.3737328063579519
CN(C)CCOC=NCNC1[CH]CC[CH]C1,0.4003609676384073,4.189969908347852,0.12338851367605781
CN(C)CCOC=NC(=CC1=NC(C=c2c(O)ccc3c2=CC=C[CH]3)=C(F)C1=N)N1C[C@H]2CC[C@@H](C1)N2,0.2846971327558209,6.494916432397049,0.22370128887660307
CN(C)CCOc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.4261299980088313,6.659222996952025,0.5831883082105834
CN(C)COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,0.4251330323361,6.627915093290095,0.7479374217743292
C=NCCCCCCCOC=NC(=CC=NC(=CF)c1cccc2ccccc12)N1C[C@H]2CC[C@@H](C1)N2,0.1910178418032482,6.333199600134988,0.30113712510073837
FC1=C(c2cccc3ccccc23)N=CC2C1=NC(OCC13CCCN1CCC3)=N[C@@H]2N1C[C@H]2CC[C@@H](C1)N2,0.641790853554544,6.766441069657927,0.40037486319347904
C=NC(=NC(=CC=NC(=CF)c1cccc2ccccc12)N1C[C@H]2CC[C@@H](C1)N2)OCCCCCC,0.2488343645392232,6.174542648130287,0.3127812104301377
NC(=C1C=NC=CC=CC=CC=CC=CC2=C(F)C1=NC2OCC12CCCN1CCC2)N1C[C@H]2CC[C@@H](C1)N2,0.5732297203931718,6.4010193551545145,0.562657932490894
Fc1c(-c2cccc3ccccc23)nccc2nc(OCC34CCCN3CCC4)nc1C1C[C@@H]3CN2C[C@H]1N3,0.5347600890551959,6.823604535611544,0.2846204568132146
[2H]C([2H])(Oc1ncc(CCNC)c(N2CC3CCC(C2)N3)n1)C12CCCN1CCC2,0.7272371507256288,6.150515006489886,0.5525201637159998
[2H]C([2H])c1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cc(O)ccc1C(F)(F)F)C2C12CCCN1CCC2,0.6148610509973034,6.710815208577101,0.6813113191969691
[2H]C([2H])(Oc1nc2c(c(N3CC4CCC(C3)N4)n1)C1C(C(F)(F)F)=CC=C(O)C21)C12CCCN1CCC2,0.6674846608695083,6.675444021714512,0.6736509167213977
[2H]C([2H])(Oc1ncc(CCNc2cc(O)ccc2C(F)(F)F)c(N2CC3CCC(C2)N3)n1)C12CCCN1CCC2,0.47178662652832,6.759137592051969,0.7719267302814471
[2H]C([2H])(OC=NC=C(CCN(C)c1cc(O)ccc1C(F)(F)F)C(=NC=C)N1CC2CCC(C1)N2)C12CCCN1CCC2,0.3088255708634427,6.625473127824864,0.5764203643827248
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCCC5N6)ncnc4c3F)c12,0.4085798239652859,6.608001165990869,0.6197986998376768
N#Cc1cc(C=C(Cl)C=CC(=NF)N2CC3CCC(C2)N3)ccc(F)csc1N,0.4207997103003824,5.816096304678472,0.4628915345479793
N#CC=C1Nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)ccc(F)c2S1,0.4946944274106292,6.558099720207871,0.5052320742772898
N#CCOCNSc1cc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)ncnc3c2F)ccc1F,0.281409439568006,6.617310976985963,0.5378301730022861
N#CC=C1NC=C(C=C(Cl)C=CCN=CN2CC3CCC(C2)N3NC=NC=CF)C=CC(F)=CS1,0.2089225628244322,6.151307954234396,0.17057758216955957
CCC=CC=CC=CC(O)=CC(F)c1cc2nc(OC[C@@H]3CCCN3C)nc(N3C[C@H]4CC[C@@H](C3)N4)c2cn1,0.3265039235790553,6.558793390739501,0.7500626950952114
CCc1cccc2cc(O)cc(C=NC=c3c4nc(OC[C@@H]5CCCN5C)nc3=C(F)C3C[C@H]5CN4C[C@@H]3N5)c12,0.4632127696678837,6.799167603075857,0.8110364901062732
Oc1cccc2c(c3cnccc(N4C[C@H]5CC[C@@H](C4)N5)nc(OC[CH]CCF)ncc(F)c1-3)CCC=C2,0.5237912342171736,6.472717754283484,0.4243870655746143
CCc1cccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,0.3638128523144134,6.819022068648173,0.9425139447581072
CCc1cccc2cc(O)cc(-c3ncc4c(c3F)N=C4N3C[CH]CC[C@H](NNCOC[C@@H]4CCCN4C)C3)c12,0.2178870486262756,6.7008917678747615,0.6921830878907773
O=C(CCc1c[nH]c2ccccc12)NC=NN=c1ncccs1,0.4282308033027035,5.835090537251255,0.10934603895132552
O=C(Cc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.538144555231444,6.13847198298774,0.12506276791122053
O=C(CCc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.5230194451356037,6.170940136462336,0.09640338722529433
N=C(CCc1c[nH]c2ccccc12)Nc1nnc(-c2ccccn2)[nH]1,0.3321245205880519,6.188731326998901,0.11036047120744767
CC1C=CNC=C1CCC(=O)Nc1nnc(-c2ccccn2)[nH]1,0.78676398540534,5.791076150188582,0.10732639664190151
CC(OC=CC=CC#N)C(=O)Nc1nnc(-c2ccccn2)[nH]1,0.4771640786142505,5.747371234561162,0.1313545266992978
CC=CC=CC=NN=CNC(=O)C(C)Oc1cccc(C#N)c1,0.3632732341647992,5.096146527275545,0.2736206962834614
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=CCC=N,0.4494923465365565,5.286347999350264,0.32362290641970387
C=C(C#N)C=CCOOC(C)C(=O)Nc1nnc(-c2ccccn2)[nH]1,0.2464798688119571,5.950517118963909,0.1278142537980761
CC(Oc1cccc(C#N)c1)C(=O)NC=NN=C([NH])C=CC=CC=NO,0.2405587217788159,5.700968851619457,0.21987827298193005
O=CNCCOC1=CCC=CC=C1,0.5075553157555462,3.9269465654521087,0.12853395174918986
O=C(COC1=CCC=CC1)Nc1nnc(-c2ccccn2)[nH]1,0.8239398264150619,5.788664582419578,0.11806513632975882
[NH]C(C=C=C=N)=NN=CNC(=O)COC1=CCC=CC=C1,0.3292922560307347,5.114965412016612,0.15215224893364993
O=C1COc2cccc(c2)CN=CC=CC=Cc2nnc([nH]2)N1,0.7779802784748046,5.539777332325309,0.1912365584224137
Cc1cccc(OCC(=O)Nc2nnc(-c3ccccn3)[nH]2)c1,0.7533674925705969,5.88514633708416,0.15169395748013276
O=C1N=C(c2ccccn2)NC2c3ccccc3SN12,0.8167245611933699,5.698870505188823,0.18055316568966356
O=CN=C1N=CC=C2C=CC=CC=S21,0.4728533480349464,4.361142507712703,0.15761005968627334
N=CC=CCC(=NC=O)c1csc2ccccc12,0.6462435346824011,5.027507879032158,0.14977215270185024
O=C=C(Nc1csc2ccccc12)c1ccccn1,0.7366674192189968,5.341624424598675,0.13281983142418372
O=C(COCC1=CCC=C1)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.8765485824163258,6.031645261094471,0.1143609255595885
O=C(COCC1=CC=COCC=C1)NCC1C=NC(c2ccccn2)=NC1O,0.7321204404245465,5.94993693473227,0.15299252683810327
COc1ccc(COCC(C)N2CCCc3c(O)nc(-c4ccccn4)nc32)cc1,0.6418676173924377,6.1552315182753,0.15640752831416938
COC=C1C=CC(COCC(=O)NC2C=NC(c3ccccn3)C=NC(O)=CCC2)=C1,0.6574295309456222,5.967243404033649,0.20095964030935817
C=CC(=CC=COC)COC(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.5921556064594685,5.958176856105313,0.09757761348393543
CS(=O)(=O)c1cccc(C(=O)N2CCCC3=C(O)N=C(c4ccccn4)NN32)c1,0.785744325403786,6.259726774174728,0.21075819095907553
CS(=O)(=O)C=C1C=CC=C(C(=O)N2CCCc3c(O)nc(-c4ccccn4)nc32)C1,0.8043783425592741,6.187360552880328,0.12080714289401526
CS(=O)(=O)c1cccc(C(=O)N2CCCc3c(O)nc(-c4ccccn4)nc32)c1,0.7042973172773734,6.243504302902705,0.131942185151655
CS(=O)(=O)C=CC=CCC(=O)N1CCCc2c(O)nc(-c3ccccn3)nc21,0.7639994094063823,6.038561662302925,0.12321711091580652
CS(=O)(=O)c1cccc(C(=O)N2CCCC3=C(O)N=C(c4ccccn4)NP32)c1,0.7245784518377156,6.260124141464891,0.18788841202280754
O=C(C=C1C=NC(c2ccccn2)C=CS1)N1CCN(c2ccccc2)CC1,0.7503195928473235,5.759370693384951,0.089846174079661
CCN(CCC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)c1ccccc1,0.4550706484172854,6.206351662730894,0.07070842288515289
O=C(C1=CSC=C2N=C(c3ccccn3)N=C1O2)N1CCN(c2ccccc2)CC1,0.7678261721379692,6.22324243563782,0.09447917622134325
Nc1nc(-c2ccccn2)nc(O)cscc1C(=O)N1CCN(c2ccccc2)CC1,0.6522648170639729,6.260455212508406,0.09592803390724589
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN(c2ccccc2)CC1,0.550038985161103,6.331167544534685,0.09179066167160262
Oc1nc(-c2cc#ccn2)nc2sccc12,0.690902672559571,5.4163468012381975,0.17723457812828297
O,0.3277476769246249,1.819458478449575,0.16275300424663644
Oc1nc(-c2ccccn2)nc2sccc12,0.6959561835815856,5.417915001983873,0.10590239312463365
OC1=NC(c2ccccn2)=NCSC=C=C1,0.7533448140026507,4.792924970081234,0.08110444716801131
OCc1ccnc(-c2nc(O)c3ccsc3n2)c1,0.7350105866992349,5.61030808050153,0.12996757969638867
OCC=CC=NC1=Cc2cc3c(O)nc1nc3s2,0.8241212238063491,5.541947794557544,0.15606941428730417
OCC1=CC=NC(c2nc(O)c3ccsc3n2)O1,0.8540324466626467,5.596849823283941,0.160077073677484
OCC1C=C(c2nc(O)c3ccsc3n2)N=CS1,0.8771281243576284,5.575142527340926,0.159868237560894
OCC=CC=NCC1=NCOC2C=CSC2=N1,0.7585128038034833,4.946755562707607,0.15427776999091689
O=Cc1csc2c(O)nc(-c3ccccn3)nc12,0.7125529428580691,5.612460439018292,0.09974321139712813
N=Nc1nc(-c2ccccn2)nc(O)cscc1C(=O)N1CCN(Cc2cccc(O)c2)CC1,0.4755776467771752,6.527990180891811,0.08327263379368968
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCN(CC2=CC=CCOC2)CC1,0.6547972967620008,6.395782605980692,0.109704039608468
CCN(CCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)Cc1cccc(O)c1,0.3778873612176819,6.450013709178139,0.13803773229548125
CC=C1N=CCC1=NC(O)=CSC=CC(=O)NN1CCN(Cc2cccc(O)c2)CC1,0.4443152839742821,6.036747127390777,0.1378213138098095
O=C(C=C1C=NC(c2ccccn2)=NOCOCS1)N1CCOC(c2nccs2)C1,0.6693958675898345,6.271960207344126,0.15247939702321664
C=C(C=N)C1=NC(O)=CSC(=CC(=O)N2CCOC(c3nccs3)C2)C=N1,0.5930396912285454,5.996089848481712,0.18348605543135976
O=C1C=C[SH]2C=C(O)N=CC=CC=CCN=C12,0.6442988814395405,4.559274720422287,0.2213517800353167
O=COc1csc2c(O)nc(-c3ccccn3)nc12,0.7344556345611845,5.777297710397315,0.10333616803794979
CC(OCCC(=O)C=CSC=C(O)N=c1ncccs1)c1nccs1,0.5128522729135755,5.894398454104165,0.12382414957645885
CC1CN(c2ccccc2)CCN1C(=O)C=C[SH]1C=NC(CC=CC=N)=NC(O)=C1,0.3691299245003935,5.889864305738297,0.22636053325709452
CC1CN(c2ccccc2)CCN1C(=O)C=C1C=NC(C=C2C=NCC=N2)=NC(O)=CS1,0.7187874375225387,6.083087639066,0.14472920799647332
C=CC=C1N=CC1=NC(O)=CSC=CC(=O)N1CCN(c2ccccc2)CC1C,0.5721538319268556,5.729643471344551,0.1380929481169416
CC1CN(c2ccccc2)CCN1C(=O)C=C1CC(CC=CC=N)=NC(O)=CS1,0.5647693063352266,5.703644269443334,0.15135665272636742
CC1CN(c2ccccc2)CCN1C(=O)c1csc2c(O)nc(C3=CC=CCO3)nc12,0.6776535049008519,6.265657833519351,0.13370170585261598
COCc1ccccc1C1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCO1,0.4814756755346119,6.4964925821016,0.17600112280466856
COc1ccccc1C1CN(C(=O)OCSc2cnc(-c3ccccn3)nc2O)CCO1,0.4421336274763833,6.400996291475095,0.10481209758968309
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCOCOc2ccccc2CC1,0.5011004374727213,6.393089724471957,0.18119532791946608
NOc1ccccc1C1CN(C(=O)c2csc3c(O)nc(-c4ccccn4)nc23)CCO1,0.4559558791322107,6.582543422381628,0.10707500358599302
O=CSC=CC(=O)N1CCOCOc2ccccc2CC1,0.6300533174638586,5.019456226338958,0.21179962142270153
N=C=C=CC1=NC(O)=CSC(=CC(=O)N2CCOC(c3ccccc3Cl)C2)C=N1,0.4357450357843959,5.861465961041152,0.26615867057124515
Nc1ccccc1C(Cl)OCCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12,0.2202003566510888,6.516206526077043,0.34335342454712797
CC(CCNC(=O)c1csc2c(O)nc(-c3ccccn3)nc12)c1ccccc1Cl,0.4401431400844293,6.267359605591872,0.3543598592175189
O=C(c1csc2c(O)nc(-c3ccccn3)nc12)N1CCOC(c2ccccc2Cl)C1,0.4975030095905842,6.418327718861365,0.14072319606387212
